contract_id,pregunta_id,pregunta,sum_pregunta_isAcusatoria,etiqueta
569556,978636,"En referencia a la cláusula 4.3, del proceso para la adquisición de 5.000 litros de Deltametrinaliquida al 2.5% para fumigación Intra y Peridomiciliar en el control del Aedes Aegypti en su faseadulta, que hace relación al plazo de ejecución, en el segundo párrafo menciona que elcontratista podrá entregar el 20% de los 20.000 litros de Malathion Liquido al 96% G.T. paracontrol de mosquitos Aedes Aegypti fase adulta; entendemos que se trata de un error mecanográficoinvoluntario y se quiso decir que se podrá entregar el 20% de 5.000 litros de Deltametrina liquidaal 2.5%, y no de Malathion líquido como equivocadamente aparece. Favor confirmar.",0,0
1499664,1428085,"BUENAS TARDES SOLICITO HAY DUDAS EN LO QUE SE REFIERE A LAS ENTREGAS, PODRIA ACLARAR SI LAS ENTREGASSE REALIZARAN DIARIAS O EN UN PERIODO MAYOR A 7 DIAS O MAS",0,0
1051053,151805,LA PRESENTACION DEL CERTIFICADO DE AGROCALIDAD DEBE SER DEL VIVERO O DE LOS CULTIVOS DE PLÁTANO DEDONDE SE EXTRAERAN LOS COLINOS.,0,0
1250552,1009484,"buenos dias, por favor ingresar los precios de cada item solicitado gracias",0,0
1567016,1415749,"Estimados Señores de la Comisión, en el Informe de Necesidad en el Punto 7. ObligacionesAdicionales del Contratista, por favor considerar que, en el caso de existir fallas en loslubricantes en su estructura como golpes, orificios o se evidencia adulteración, el Proveedordeberá realizar la reposición en un tiempo de 5 días laborables a partir de la notificaciónformal por parte del Administrador del Contrato y verificación del Contratista, siempre y cuandolas condiciones de movilidad que estén vigentes al momento lo permitan.",0,0
1635862,1481157,Se puede participar con ARMAS ELECTRICAS?,0,0
1819759,607055,"Estimada entidad por favor confirmar si las LLAVES DE PASO DE ? Y ? son en cuerpo de bronce??,gracias",0,0
1502452,1130626,"Favor confirmar si para el cargo de Supervisor de Seguridad Industrial, favor confirmar si aceptanun ingeniero civil Master en Ambiental con proyectos similares a los solicitado en los pliegos,gracias",0,0
1557183,1190900,"Estimados.En los TDR y pliegos del proceso están solicitando de manera obligatoria CertificacionesASSE 6005, 6010 y 6020 donde el objeto de contratación es el suministro de gases medicinales paraatención de pacientes COVID-19 donde los únicos documentos deben ser los permisos defuncionamiento, registro sanitarios, BPM y certificaciones INEN que avalan la calidad del producto.Adicionalmente solicitar certificado internacionales de manera obligatoria va en CONTRA DEL ART.No.4 DE LAS BUENAS PRÁCTICAS DE CONTRATACIÓN PÚBLICA puesto que esto favorece a empresasmultinacionales que tienen los recursos para obtener dichas certificaciones e iendo en contra DELTRATO IGUALITARIO, EQUITATIVO Y TRANSPARENTE acordel Art. No. 4 de la LOSNCP. Por todo lo antesmencionado solicitamos que se elimine dicho requerimiento el cual en procesos anteriores ustedes yalo han desestimado permitiendo una TRANSPARENCIA en el proceso caso contrario se hará el reclamo alSERCOP para dar de baja el proceso.",3,1
1701099,685432,"La Disposición General 5ta del Reglamento General de laLOSNCPmanifiestaquelosformatosreguladostales como pólizas de seguros, servicios básicos,detelecomunicaciones,yotrosnoobservarán losformatos de los modelos de pliegos obligatorios,nicumpliránconlascláusulasobligatorias delSNCP. De igual manera la Ley OrgánicadeTelecomunicaciones, ensuart.118,numeral10, señala queconstituye una infracción de segundaclaseque eloperadordetelecomunicacionesacepte lasuscripción de contratos de serviciosconusuarios,utilizandomodelosque no se sujeten alascondiciones generales o modelos no aprobados porlaAgenciadeRegulación yControl delastelecomunicaciones. En virtud de que el contrato medianteelcualELPROVEEDORprestará elserviciosolicitado en los pliegos corresponde a un formatoreguladoporelórganocompetente, Laentidadcontratante suscribirá los contratos tipo de EL PROVEEDORparaelservicio?",0,0
1748111,1540268,"Señores entidad contratante, en los TDR están solicitando un tanque para el suministro de oxigenoliquido con una capacidad mínima de 11000 litros, solicitamos validar la instalación de un tanquecon una capacidad de de 10000 litros ya que cada proveedor de gases medicinales maneje sus propioparque de equipos con diferentes capacidades. El unico proveedor que tiene el tamaño de tanquesolicitado es el proveedor actual del Hospital.",0,0
1270457,1594698,ITEM 19.- EN ATRIBUTO LA PRESENTACION ESTA EN GRAMOS PERO EN CANTIDAD PIDEN 100ML. POR FAVOR INDICARSI QUIEREN EN GRAMO O EN ML.,0,0
417483,303079,A QUE JUEGAN PARA QUE PUBLICAN EN EL PORTAL HABLEN DIRECTAMENTE CON ATU CARVAJAL NO PIERDAN ELTIEMPO Y NO NOS HAGAN PERDERLO,2,1
1622356,848169,"estimados aclarar el punto de actualizar se refiere a que se cambiar a un NVR de 8 canales, SwitchPOE 10/100???..",0,0
1529052,1556289,Las pruebas de microalbuminuria requieren para correr en equipo automatizado o requieren pruebasmanuales.,0,0
1414189,721988,"En item No.2 Aposito Hidrocolide, extrafino 5x10 es posible ofertar Aposito Hidrocolide, extrafino15x15",0,0
955952,196950,"BUENAS NOCHES ESTIMADOS, PREGUNTA, CON ESOS COSTO USTEDES CREEN QUE LA EMPRESA ADJUDICADA PUEDACUMPLIR CON LO SIGUIENTE: ?La empresa oferente deberá presentar el compromiso de que en caso de seradjudicado el contrato instalara al menos 10 cámaras con su respectivo DVR, y Monitor con capacidadsuficiente de grabación de al menos 15 días, así como implementación, funcionamiento y monitoreodel circuito cerrado de televisión, durante las 24 horas, sin que todo esto tenga costo para laentidad contratante. (SI POR UN PUESTO DE 24 HORAS SIN ESTE SERVICIO SE COBRA 2.800) USTEDESMINIMO EL PRESUPUESTO DEBIO SER DE 3.600 POR UN PUESTO DE 24 HORAS, FAVOR SEÑORES DEL HOSPITALREVISEN LOS COSTOS PARA EL PROXIMO PROPCESO",1,0
1450809,120889,Favor confirmar a que se refiere con accesorios relevantes REMACHES,0,0
1015826,226844,Se debe presentar un certificado emitido por el fabricante de ser distribuidor y centro de serviciotécnico autorizado en el ecuador?,0,0
632554,33380,Cual tiene que ser la ubicacion geografica del taller. Gracias,0,0
1192329,895544,"POR FAVOR INDICAR SI SE PUEDE ENVIAR LA OFERTA DE FORMA ELECTRONICA A TRAVES DEL PROGRAMA USHAY CONLA RESPECTIVA FIRMA ELECTRONICA COMO INDICA EL NUMERAL 3 del presente pliego de conformidad con lodispuesto en el Reglamento General de la Ley Orgánica del Sistema Nacional de ContrataciónPública – RGLOSNCP, la cual indica que la oferta puede enviarse en físico o electrónica,SIEMPRE Y CUANDO ESTE CON LA RESPECTIVA FIRMA ELECTRONICA.SIN RIESGO A QUEDAR DESCALIFICADOS POR NOPRESENTAR LA OFERTA EN FISICO",0,0
1564448,87382,"Estimados señores, por favor confirmar si calificarían una oferta de un contador hematológico de3 diferenciales y 22 parámetros y 30 determinaciones por hora, con capacidad de almacenamiento de10.000 resultados, mismo que podría cubrir las necesidades de la institución.",0,0
1576491,719254,"A qué se refiere con ""Funcionalidad del alimento del micrófono con acceso al audio?, por favorexplicar con un ejemplo",0,0
1740154,1307228,"En la sección 8 de Productos y Servicios esperados indica: ?consultas del personal técnico,necesario para mantener la disponibilidad del sistema SIMEM a nivel del componente ODM, de formasegura y fiable.? Por favor confirmar si lo que requieren son horas de soporte adicional delproveedor para resolver las consultas?, de ser así, se requiere que el personal tenga conocimientoy manejo de SIMEM? cuántas horas de soporte serían consideradas?",0,0
1586856,109374,"Estimada entidad, por favor aclarar en experiencia general solicitan experiencia de acuerdo alobjeto de contrato y en experiencia especifica solicitan experiencia en venta de dispositivosmédicos de laboratorio puede validarse la venta de pruebas y mascarillas como experienciaespecifica también, muchas gracias.",0,0
1651086,102941,Cuál es el tiempo de consumo de las pruebas?,0,0
1071536,380631,"Solicito informar con claridad de qué se trata y cuál será el uso de la Malla Soldada Galvanizada50 x 12 x 1,53 (Presentación Rollo de 20 metros), en los pliegos no se explica de qué se trataesta malla por lo que solicito ampliar las especificaciones técnicas y publicar una fotografía",0,0
1491349,775686,"Estimados, La obra civil necesaria para la instalación de tomas nuevas y reemplazo de será porcuenta del Hospital.",0,0
624794,42806,"favor confirmar: BIL del seccionador corriente continua tipo de montaje: horizontal, vertical,etc tipo de apertura: central, doble, vertical en realidad no existen datos sobre el seccionadorsolicitado, la informacion es minima; es como para que no cotice nadie?",1,0
401996,292269,"En lo relacionado a la infraestructura para el montaje de los gabinetes exteriores (outdoor), cualsería el espacio disponible para el montaje del equipamiento, en cada uno de los sitiosespecificados en el Cuadro 1, favor detallar esta información",0,0
873126,273219,"1. ES OBLIGATORIA LA VISITA TÉCNICA? 2. Van a otorgar algún tipo de certificado para presentar enla propuesta cuando se realice la visita técnica? 3. Si no tenemos el certificado de visita nosquedaremos descalificados?4. Y CUAL ES TIEMPO DEL SERVICIO? 5. En qué fecha aproximada o mes seiniciará labores y hasta que fecha será el contrato? La inspección obligatoria está prohibidasegún Resolución INCOP No. 054-2011 de fecha 12 de noviembre de 2011. El Artículo 6 en su literalC de la Resolución INCOP No. 054-2011, menciona: ""No se afecte el derecho de los oferentes aparticipar en el proceso de contratación en general. Bajo ningún concepto se podrá considerar alas visitas técnicas o visitas al sitio del proyecto como requisito obligatorio para participar enel proceso."" Considerar este aspecto. Gracias.",0,0
336276,211041,"Para la interconexion entre PBX, pueden especificar con que PBX se interconectaran",0,0
1452515,731483,Estimada InstituciónTal vez requiere muestra de éstos productos?,0,0
1099593,1455817,"ESTIMADOS SEÑORES FAVOR ESPECIFICAR SI LA DECLARACIÓN DEL VAE ES OBLIGATORIA Y CONSIDERADA COMOPARÁMETRO DE CALIFICACIÓN, MI PREGUNTA DEBIDO A QUE AL SER NOSOTROS OFERENTES QUE ESTAMOS LEJOS DEUDS EL TIEMPO PARA LA ENTREGA Y ENVIÓ DE ESTE DOCUMENTO NO NOS ALCANZA PARA ENVIARLA CONJUNTAMENTECON LA OFERTA.",0,0
1585920,1178758,"En los pliegos y TDR en el alcance se menciona 2000 muestras, sin embargo, en la metodología detrabajo se menciona 1800 muestras, Por favor confirmar el valor exacto de las muestras a analizar?.",0,0
1183857,827307,"Estimados Senores, las especificaciones tecnicas solitadas son exactamente iguales al productoTerrasil que coincidentemente es el producto que increiblemente esta bien "" promocionado"" en lapagina web de ASFALTAR EP. Se supone que un solo proveedor tiene la representacion en Ecuador comoclaramente se observa en la pregunta anterior y por lo tanto esto saldria por negociacion a preciosexageradamente caros sin subasta. ASFALTAR EP esta en la obligacion moral de que esta subasta seapor puja para que los ahorros sean importantes y los mismos sirvan para otras obras en epoca decrisis. Favor aclarar lo indicado y ampliar la base de la especificacion del producto en mencionpara que mas productos puedan ser calificados y este proceso sea mas transparente, gracias",3,1
1198150,917230,El proceso esta direccionado a equipos TOSHIBA exclusivamente.,1,0
673505,802824,"En las especificaciones técnicas, Garantias solicitan una póliza de Responsabilidad Civil cuyobeneficiario será Conelec, por $ 150.000.00 que tenga que asumir ante la institución, porcumplimiento de sus obligaciones contractuales. De acuerdo al art. 26 de la Ley de Seguridad yVigilancia y su Reglamento indica ""Al momento de suscribir un contrato de prestación de serviciosde vigilancia y seguridad privada, la compañía deberá justificar que cuenta con un póliza deresponsabilidad civil contra daños a terceros y/o usuarios, para garantizar a quienes puedanresultar perjudicados en el proceso de la prestación de servicios, con un valor asegurado mínimode 100.000.00 Estados Unidos de América. "" en tal virtud mi representada cuenta con la Póliza deResponsabilidad Civil antes mencionada. Pregunta podemos presentar esta póliza o se refiere a otrotipo de Póliza que debemos contratar. En caso de tener que contratar otra póliza favor indicarcondiciones de la misma?",0,0
1289969,1084869,"En ""Perfil dep Proveedor"", solicitan ""El oferente deberá contar con dos técnicos en nóminacertificados Certified Ethical Hacker"". Podrían indicarnos si las certificaciones serán validadassu vigencia a través del portal del emisor de las certificacioneshttps://aspen.eccouncil.org/verify.aspx, o no es necesario que las certificaciones del personal ennómina sean vigentes?",0,0
1209606,545914,Es valida la experiencia como Residente o Supervisor en obras de Construccion??,0,0
951284,259271,"las 4000 horas seran un total de las laboradas por supervisor, tecnico y ayudante?",0,0
1714806,1054152,Estimada entidad para la el ítem 23 LLAVE DE IMPACTO MANDO DE 1/2 favor considerar aceptar esteelemento con batería de 18 o 20V,0,0
1182246,731550,Cuantas hojas van en cada item?,0,0
733164,372887,Favor confirmar el tiempo de vigencia de la garantía del 5% de FCC ya que en un lado indica un añorenovable y en otro lado dice 720 días.,0,0
1631896,1187066,"Señor Autoridad contratante le pregunto si es nesesario de que el supervisor Ing se le pidasertificado de trabajar en altura, ya que en archibos terminos de referencia, informacioncomplementaria para pliegos en la sección experiencia minima del personal tecnico en ningunos delos dos archivos no consta la exigencia para el supervisor Ing de estar sertificadfo para trabajosen altura, Sin embargo si lo estan exigiendo en los pliegos existiendo contradicción.",0,0
716261,1048829,"59. Una especificación técnica para que sea clara y precisa debe mencionar parámetros talescomo dimensiones generales, potencias, equipos e instrumentos básicos que debe tener, tipo dealimentación, seguridades, etc. . Se pregunta, si cree el solicitante que las especificacionespuestas en los pliegos son precisas y suficientes para poder realizar una oferta y están deacuerdo a lo que la ley de contratación pública y su reglamento establecen , indiqueporque 60. Cuáles son los parámetros de valoración para saber si un ítem cumple o no unaespecificación técnica, por ejemplo como se valora el torno o la fresadora CNC solicitadas?, daigual un de 1/8 de HP con uno de 10 HP?, 61. Cuáles son los estudios técnicos que soportan ellaboratorio solicitado y el monto referencial, para poder tomar los términos de referencia yelaborar la oferta",0,0
842548,288171,A QUE SE REFIEREN CON BANDEJA PRINCIPAL Y BANDEJA SECUNDARIA DE LAS MESAS DE ALIMENTACIÓN? PUEDEN SUBIR UNA IMAGEN DE LO QUE SOLICITAN SE PUEDE OFERTAR MESAS CON UNA AOLA BANDEJA?,0,0
895407,1158900,"Buenas tardes, por el momento hay dos procesos iguales, difieren en el numero de plantassolicitadas, quiero saber si esto es se debe a un error de la contratante ó ambos procesos sonaplicables?",0,0
1657613,1246827,"Estimados por favor favor aclarar si los 60 días del plazo de instalación, configuración y puestaen funcionamiento de las zonas wifi están considerados como días plazo o términos?",0,0
338956,529176,"Buenos Dias... tengo algunas consultas 1.-) En donde dice procesador... por lo menos deberiandarnos velocidad en Ghz... solo nos dan la memoria Cache, por favor especificar 2.-) elcomputador no especifica que tenga que ser una marca reocnocida a nivel mundial, podemos ofrecermarcas Ensambladas en el Pais",0,0
1526761,91765,"buenos dias, estimados los toner que requieren den ser originales de las mismas marcas de losequipos de la entidad? ya que el presupuesto es muy bajo solo alcanza para toner y suministrosgenericos, remanufacturados, etc. Se puede ofertar toner de este tipo que no son originale?",0,0
600598,707715,"Muy buenas noches Srs. gracias por la invitación pero para mi criterio personal esta dirijido haciauna sola persona el contrato si sabemos que en nuestra provincia solo existen dos o tresdistribuidores y nosotros los que tenemos nuestro pequeño taller no estamos en la capacidad detrabajar, no somos solventes que pena pero que competencia desleal, mañana mismo pongo un oficio alINCOP para que comiencen ha fiscalizar este proceso disculpas",3,1
1496127,423249,"En la página 18 del documento Pliego de Subasta Inversa Electrónica, parte 1, se especifica que,en el caso de que el oferente adjudicado esté cubierto por el ?ACUERDO COMERCIAL ENTRE LA UNIÓNEUROPEA Y SUS ESTADOS MIEMBROS POR UNA PARTE Y COLOMBIA, EL PERÚ Y ECUADOR, POR OTRA? y requieratramitar la homologación o acreditación en las instituciones del Ecuador, ... tendrán un plazomáximo de 90 días contados a partir de la suscripción del contrato. Con lo indicado en estepárrafo, se da luz verde a que empresas del extranjero puedan ejecutar un servicio para el cual lasempresas ecuatorianas se encuentran altamente calificadas, incluso, teniendo todos sus derechoslegales como Organismos de Inspección ya calificados a la presente fecha ante la ARCH y que cumplencon todos los requisitos exigidos en este proceso de licitación, por favor explicar las razoneslegales por las que se deja abierta la posibilidad de trabajar con empresas extranjeras si almomento de continúa..",0,0
1626457,1255817,"Estimados si la oferta se presenta en el portal debidamente firmado electronicamente, es necesariopresentar la oferta fe forma fisica?",0,0
1542525,422597,"Estimados señores, es posible participar en el item 80 Sutura de nylon monofilamento, polímerosalifáticos, N 4/0, con medida 19-20mm, largo 75cm?",0,0
891667,777882,"Estimados: en los pliegos se solicita protector solar en gel, quisieramos saber si podemos ofertarel protector solar en crema y en un tamaño mayor al solicitado?",0,0
310001,186393,"Señores Miembros de la comisión técnica, existe una incoherencia entre lo solicitado en lospuntos peso bruto vehicular (minimo 16.500 Kgs.) y capacidad del eje delantero 6.500 Kgs. y ejeposterior 11.000 Kgs.no cuadran. Favor informar",0,0
1438908,52757,"Por favor confirmar si es un solo diseño o arte el que se va a entregar en el lapso de los 240días de cada uno de los soportes comunicacionales solicitados, por cada uno de los productos?",0,0
1491958,1573854,Estimada entidad disponen de POE Injector o fuentes AC/DC para energizar los teléfonos IP?,0,0
1131527,874068,Cuantas hojas van en cada item?,0,0
1581179,960036,"De acuerdo al Anexo 1, en el apartado 1. CONSIDERACIONES, se detalla las condiciones de recoleccióny el equipo minimo requerido. Solicitamos se pueda realizar una visita a las plantasTermoesmeraldas, para conocer el área de recolección y despejar dudas y consultas logisticas.",0,0
636985,23304,Lourdes Fashion le saluda cordialmente y al mismo tiempo deseo hacer una consulta: La ofertatécnica y las muestras físicas las podemos enviar por Serví entrega y si en caso debe serpositivo a nombre de quien le enviamos y a que dirección. Nuestra Empresa esta ubicada en la Cuidad Guayaquil Gracias. Att. Lourdes Malagon Gerente.,0,0
1036795,214077,"Se puede oferta switch que tengan una Memoria SDRAM de 32 MB, ya que esto no influye en laoperación y funcionamiento del equipo.",0,0
1357822,1200546,ESTIMADO EN EL ITEM 126 CONFIRMNAR SI LA CUERDA ES DE NYLON O POLIPROPILENO Y A QUE SE REFIERE CONTERMINAL COSIDO Y LA MEDIDA PUEDE SER DE 1/2 = 12MM,0,0
734438,1468711,"En la página29, punto 4.14.1.2 literal a) se solicita los estados financieros de los dos últimosaños de ejercicios fiscales, favor confirmar que se trata de los dos últimos años cerrados.",0,0
1067750,1389936,Deberemos contar con un supervisor por cada cantón o un solo supervisor para todas lasDependencias. Gracias,0,0
1096776,857545,Señores. van a calificar los certificados de distribución de las marcas originales de losfabricantes o con de los mayoristas es suficiente.....gracias..,0,0
337238,271122,Buenos dias mi pregunta es la siguiente se puede solamente realizar la oferta para una solafurgoneta o obligatoriamente tiene que ser para todos los recorridos ya que yo poseo una furgonetaToyota 2009 con todos los permisos requeridos en la solicitud por su atención muchas gracis,0,0
1791366,1406777,"Estimada Entidad, favor confirmar el nombre del programa o sistema al que el analizadorhematológico, debe ser interfazado.",0,0
685227,550232,"Estimados señores, por favor si son tan gentilez en aclarar lo siguiente: en la invitaciónindican plazo de entrega 07 de octubre del 2011 - 16:30 y en los pliegos indican entrega 06 deoctubre del 2011 - 16:00 cúal de las dos fechas es la válida. Gracias.",0,0
1739497,1234396,"Señores, se ofertará un equipo que cuenta con racks para 80 muestras más 22 posiciones deurgencia, de carga continua, el cual presentará un rendimiento óptimo y ajustable a la demandadel laboratorio, es posible ampliar el rango de capacidad de muestras en bandeja de entrada a 100muestras incluidos muestras de urgencia y de consulta externa? Dicho equipo brinda una autonomíatotal no se interrumpe flujo de trabajo y no se para el equipo. Gracias.",0,0
1779498,1473950,Para ANALISIS DE COLOR PARA AAPP este es aparente o real ?,0,0
1239040,567209,"SEÑORES POR FAVOR INDICAR DE LOS 550 METROS CUADRADOS, CUANTOS METROS CUADRADOS SON AL 3% YCUANTOS SON AL 5%",0,0
1800374,1265612,"Se solicita que se aclare la necesidad institucional de exigir la certificación BIS, que es unproceso que verifica que los productos electrónicos cumplen con los estándares de calidad yseguridad establecidos por el Bureau of Indian Standards BIS, que es el organismo nacional denormalización de la India. Se debe justificar la pertinencia y la relevancia de esta certificaciónpara el objeto del contrato y el cumplimiento de los fines institucionales.",0,0
1351526,27235,"Estimados, el juego de volante y dirección hidráulica adicional que requieren no se la puedeincluir en la oferta, porque eso depende de la embarcación, por lo que solicitamos nos aclaren siese componente podemos dejar de ofertarlo.",0,0
1061751,434678,4.El hardware requerido para el SGC deberá soportar además la instalación y/o mecanismos deintegración con la plataforma BMC Remedy?,0,0
1738126,523934,"ESTIMADOS, SOLICITAN TÉCNICOS INDUSTRIALES EN EL PERSONAL TÉCNICO, ES EN CUALQUIER ESPECIALIDAD?",0,0
1531962,771464,Buenos dias estimada entidad por favor confirmar si el CERTIFICADO DE DATOS GENERALES aplica solopara compañias de personeria juridica? Gracias.,0,0
1630767,104869,"Estimados, Favor especificar que debe contener el certificado de calidad del equipo o si lapresentacion de las normas aplicadas en el producto son suficientes.",0,0
649384,867298,La controladora debe incluir todo lo solicitado? o debe soportarlo,0,0
490800,1522018,Solicitamos confirmar que los protocolos de comunicacion deben ser nativos y no mediante gatewaysexternos,0,0
10714,1001220,El formulario Nº 3 incluye un campo de PARAMETRO que información debe registrarse?,0,0
1530100,1496300,"En el punto 4.1.3 FASE DE MIGRACIÓN FARMACIA de los Términos de Referencia dice: ? Esta soluciónpermitirá imprimir las recetas de los pacientes y los pedidos de farmacia denominado ?sábanas? queincluyen un detalle de las recetas dadas a los pacientes hospitalizados, desde el aplicativo AS/400,la cual es la herramienta de gestión médica, que se usa en esta casa de salud, en dispositivosláser o LED que cumplan la misma función y reemplacen a los equipos matriciales, y los cualesdeben quedar completamente configurados y operativos?. En vista de que la funcionalidad de lasimpresoras matriciales permite la impresión simultánea de varias copias en diferentes tipos ycolores de papel. Desearíamos conocer qué modalidades de trabajo al respecto deberían realizarlas impresoras LASER o LED requeridas para este proceso con el fin de mantener la funcionalidad.",0,0
1643541,676867,BUENAS TARDES ESTIMADO ACLARAR: CUAL ES LA DISTANCIA APROXIMADA DE CAÑERIA DE LOS EQUIPOS PISOTECHO ENTRE EL EVAPORADOR Y EL CONDENSADOR,0,0
1762771,1108032,"Saludos, Los filtros solicitados para los equipos KOMATSU, al ser ORIGINALES también requieren loscertificados INEN/o ISO?",0,0
1514051,1130150,"Respecto a la forma de pago no esta clara, ya que indican que el 20% sera de anticipo, luego de 60días de ejecución otro 60% y contra entrega 40%, 20+60+40=120%, por favor aclarar la forma de pagoya que en los TDR`S esta estipulado así e indican que el plazo de ejecución es de 6 Meses contandoa partir de la entrega del anticipo.",1,0
1698987,1172412,"Estimados señores favor confirmar que la primera entrega debe realizarse en un plazo de 20 díassegún lo establecido en los pliegos, y considerar para el porcentaje restante entregas parcialescon pagos parciales de acuerdo a la necesidad y rotación de la institución, previa la generaciónde órdenes de compra, con la finalidad de evitar sobrestock y caducidad de las pruebas.",0,0
831131,835897,Estimados. Es posible que se oferte un servidor con características similares o superiores alrequerido en el ítem 1 pero con una tecnología diferente a AMD?,0,0
337725,212347,BUENAS TARDES. QUE LONGITUD TIENEN LOS POSTES DE HORMIGON. DETALLES. GRACIAS,0,0
1037164,154432,Hay contradicción en el plazo entre 90 y 120 días. Confirmar si el plazo de entrega es 120 días.,0,0
1639189,1290775,"Buenas tardes,Favor considerar la posibilidad de dar más tiempo de entrega, ya que 15 dias es muycorto para el proceso de fabricación, gracias.",0,0
1594506,688366,"Se solicita la caldera con estampe ASME, se pueden ofertar calderas con estampe europeo PED?",0,0
1726572,517740,"En la especificación solicitada: -Incluirá cualquier trabajo de obra civil menor que se requierapara la instalación de manguera, ductería, escalerillas, bandejas, canaletas y demás trabajosrequeridos para la correcta implementación del cableado estructurado.",0,0
1412748,1580360,ESTIMADOS SEÑORES FAVOR CONFIRMAR SI EL VDRL QUE REQUIEREN ES BLANCO USR O CARBON,0,0
1153455,367809,"Estimados, respecto al certificador FLUKE DSP-1800 solicitado en los pliegos, puede ser utilizadoel certificador FLUKE DTX-1800 que cumple con las mismas condiciones técnicas?",0,0
